"Date","EUROPE:European_News_Index","EUROPE:Germany_News_Index","EUROPE:Italy_News_Index","EUROPE:UK_News_Index","EUROPE:France_News_Index","EUROPE:Spain_News_Index"
2009-04-01,119.999198913574,120.310997009277,108.548583984375,147.295135498047,126.077453613281,62.7923736572266
2009-05-01,122.960098266602,112.802032470703,131.964981079102,148.239807128906,117.11368560791,57.2319984436035
2009-06-01,113.238914489746,136.320831298828,73.3557891845703,157.72883605957,111.880325317383,64.3087387084961
2009-07-01,95.9482269287109,79.3540191650391,97.119499206543,113.386238098145,108.00830078125,54.3747787475586
2009-08-01,91.37744140625,122.879165649414,57.6599235534668,95.3943023681641,98.0460891723633,63.1121253967285
2009-09-01,104.323600769043,59.5878524780273,117.374534606934,111.035820007324,118.882568359375,89.8889007568359
2009-10-01,105.040138244629,84.368049621582,88.2362747192383,142.228378295898,124.047821044922,70.3799896240234
2009-11-01,133.00749206543,106.570579528809,113.50382232666,132.312103271484,213.290100097656,83.5539321899414
2009-12-01,115.26261138916,76.3328552246094,99.864631652832,171.254013061523,140.359451293945,74.9638748168945
2010-01-01,142.003555297852,105.571083068848,104.528167724609,209.147323608398,147.080368041992,136.535049438477
2010-02-01,136.739059448242,121.43701171875,106.47966003418,163.182510375977,171.117477416992,104.347984313965
2010-03-01,137.838302612305,116.470199584961,98.5623626708984,208.940734863281,169.569213867188,83.5796661376953
2010-04-01,152.784469604492,153.835540771484,110.837814331055,214.023666381836,152.007369995117,107.892700195312
2010-05-01,203.305252075195,156.380950927734,114.949501037598,238.265518188477,368.228454589844,162.265213012695
2010-06-01,171.40266418457,143.11946105957,160.790390014648,242.656875610352,135.458862304688,130.798797607422
2010-07-01,186.555236816406,193.895431518555,144.4677734375,237.969421386719,187.116806030273,130.47673034668
2010-08-01,172.816055297852,146.92626953125,111.56591796875,269.244232177734,170.778106689453,158.805038452148
2010-09-01,161.690139770508,111.593246459961,126.127853393555,233.244369506836,214.526428222656,114.105445861816
2010-10-01,186.14111328125,116.379745483398,133.065811157227,302.283752441406,309.010894775391,72.4176559448242
2010-11-01,172.688171386719,137.213821411133,143.53141784668,268.507720947266,152.438003540039,133.34260559082
2010-12-01,183.075988769531,179.414306640625,109.655014038086,194.981246948242,311.908020019531,118.321166992188
2011-01-01,143.03173828125,140.945846557617,87.8667297363281,195.226760864258,162.46418762207,120.284545898438
2011-02-01,122.445785522461,93.2711181640625,103.489593505859,131.325653076172,210.011184692383,61.8425903320312
2011-03-01,154.401519775391,123.785682678223,99.2566680908203,177.413070678711,271.074127197266,106.348449707031
2011-04-01,145.508605957031,80.1692657470703,103.88102722168,156.234039306641,241.787948608398,161.906463623047
2011-05-01,134.215072631836,93.2110366821289,138.294174194336,146.943313598633,164.033645629883,98.4183120727539
2011-06-01,168.295883178711,172.594696044922,97.6790924072266,198.106597900391,228.378204345703,139.968643188477
2011-07-01,183.40234375,184.012298583984,125.642028808594,194.197647094727,211.364013671875,185.045272827148
2011-08-01,230.298934936523,280.61474609375,173.388168334961,203.312438964844,256.708343505859,183.241500854492
2011-09-01,280.058135986328,377.843780517578,171.932800292969,288.865081787109,312.253448486328,192.514785766602
2011-10-01,241.751846313477,217.819274902344,203.889678955078,334.331634521484,298.852111816406,103.962066650391
2011-11-01,304.600219726562,327.948394775391,218.438003540039,380.268005371094,361.369873046875,181.49787902832
2011-12-01,228.87158203125,203.206146240234,188.177963256836,324.939086914062,283.251403808594,102.097068786621
2012-01-01,216.734451293945,193.761672973633,179.262573242188,252.600738525391,289.397766113281,133.000091552734
2012-02-01,193.444351196289,127.258277893066,135.015609741211,280.637664794922,299.149627685547,130.870513916016
2012-03-01,177.492691040039,112.182060241699,140.95085144043,254.347381591797,219.13883972168,154.327423095703
2012-04-01,216.995864868164,139.8486328125,190.278793334961,222.416717529297,330.945526123047,187.697555541992
2012-05-01,234.755783081055,169.596481323242,147.673721313477,378.449676513672,313.973663330078,172.196929931641
2012-06-01,244.50212097168,202.49006652832,141.233306884766,313.578857421875,380.179168701172,200.259857177734
2012-07-01,206.981567382812,237.981582641602,126.458488464355,292.407653808594,241.557540893555,106.847351074219
2012-08-01,150.677185058594,161.606201171875,98.0530548095703,218.678314208984,144.79931640625,108.708374023438
2012-09-01,209.91194152832,227.422607421875,101.155181884766,309.848968505859,243.709518432617,165.153366088867
2012-10-01,219.082656860352,174.702728271484,130.076202392578,374.76806640625,284.008850097656,135.095672607422
2012-11-01,233.561401367188,214.81982421875,113.177368164062,408.434997558594,332.820861816406,107.888671875
2012-12-01,215.668487548828,170.515213012695,141.239761352539,358.993469238281,270.131530761719,131.570983886719
2013-01-01,239.8154296875,198.884201049805,171.181701660156,371.502319335938,318.239044189453,119.645309448242
2013-02-01,194.166091918945,152.420181274414,184.066833496094,265.683929443359,242.876022338867,80.5838394165039
2013-03-01,245.346923828125,201.003036499023,241.018203735352,274.719024658203,259.255096435547,189.022567749023
2013-04-01,205.624069213867,131.464736938477,199.696563720703,240.477432250977,300.531158447266,124.013748168945
2013-05-01,139.138214111328,65.2171325683594,130.024795532227,162.968719482422,256.808410644531,75.4586334228516
2013-06-01,177.534637451172,126.394721984863,134.501953125,216.77473449707,293.785064697266,112.615119934082
2013-07-01,166.712677001953,160.844497680664,172.215789794922,141.820678710938,215.330307006836,87.5766143798828
2013-08-01,146.039749145508,131.176864624023,126.312255859375,217.509780883789,143.930374145508,76.765251159668
2013-09-01,179.705276489258,130.391036987305,170.230865478516,181.164688110352,244.413940429688,143.334808349609
