"Date","総額 -Import","食料品 -Import","食料品及び動物 -Import","飲料及びたばこ -Import","魚介類.魚介類及び同調製品 -Import","えび -Import","肉類.肉類及び同調製品 -Import","穀物類.穀物類及び同調製品 -Import","野菜 -Import","果実 -Import","原料品 -Import","原材料 -Import","動植物性油脂 -Import","木材 -Import","非鉄金属鉱 -Import","鉄鉱石 -Import","大豆 -Import","鉱物性燃料 -Import","原油及び粗油 -Import","石油製品 -Import","揮発油 -Import","液化天然ガス -Import","液化石油ガス -Import","石炭 -Import","一般炭 -Import","化学製品 -Import","有機化合物 -Import","医薬品 -Import","原料別製品 -Import","鉄鋼 -Import","非鉄金属 -Import","金属製品 -Import","織物用糸繊維製品.織物用糸及び繊維製品 -Import","非金属鉱物製品 -Import","木製品等除家具.木製品及びコルク製品除家具 -Import","一般機械 -Import","原動機 -Import","電算機類含周辺機器 -Import","電算機類の部分品 -Import","電気機器 -Import","半導体等電子部品 -Import","ＩＣ -Import","音響映像機器含部品 -Import","映像記録再生機器 -Import","重電機器 -Import","通信機 -Import","電気計測機器 -Import","輸送用機器 -Import","自動車 -Import","自動車の部分品 -Import","航空機類 -Import","そのた -Import","雑製品 -Import","特殊取扱品 -Import","科学光学機器 -Import","衣類同附属品.衣類及び同附属品 -Import","家具 -Import","バッグ類 -Import"
1991-07-01,27781.48908,4190.55589,3719.20499,471.3509,1505.82525,322.92883,607.63925,556.03635,181.09586,315.61258,3250.46124,3194.64279,55.81845,872.85559,479.5177,419.8542,129.38751,5787.14651,2832.52794,952.19071,460.35018,920.26883,291.46186,782.35992,221.08036,1983.69957,548.74142,365.68327,3963.05324,711.63562,1155.58131,241.77687,517.49782,629.93083,405.24953,1758.13453,190.88155,323.55269,275.97782,1859.11496,508.94623,393.96144,265.07112,8.51487,165.32507,131.29871,226.27096,1219.61268,553.85819,105.42148,471.30326,3769.71046,3126.56201,643.14845,276.23392,1151.7415,192.15223,183.38613
1991-08-01,26169.63288,3881.81559,3445.25279,436.5628,1388.86467,306.58808,601.30719,485.87253,176.73995,232.55934,3085.98473,3032.49137,53.49336,817.75405,408.61231,468.19248,124.61808,5719.0999,3048.16466,842.41792,465.15755,818.68598,280.68363,722.66903,219.4528,1859.50358,445.54945,356.16285,3488.33363,664.02834,1048.4276,216.96052,425.44194,494.7786,378.67236,1607.48802,155.28767,350.48376,245.88437,1667.25057,458.8621,368.07657,239.28265,6.88565,152.17878,132.74474,218.93026,1218.78008,488.48679,103.40365,541.28405,3641.37678,3104.21136,537.16542,230.50875,1350.83906,175.14022,169.90247
1991-09-01,24505.67764,3499.50695,3147.55695,351.95,1206.22873,273.74309,565.55084,450.50401,207.99801,228.66281,2641.3506,2594.11449,47.23611,758.8609,362.36151,355.66031,79.45353,5394.63996,2975.92127,769.82823,428.11597,729.55365,258.82071,654.60001,176.98657,1606.38726,423.76989,315.57006,3287.82603,566.69504,897.31476,217.12349,467.72554,543.16142,348.56276,1542.98102,161.54424,373.35947,259.12622,1668.58644,461.90225,358.13609,248.44873,5.58072,150.44101,109.9358,231.66378,878.66563,418.68585,103.7619,257.62696,3985.73375,3351.72266,634.01109,246.74868,1515.11823,165.53024,148.27066
1991-10-01,27999.73754,4301.66927,3897.92266,403.74661,1506.76524,420.4978,699.51646,488.82859,247.02385,331.74449,2966.4264,2912.88077,53.54563,794.06036,378.99929,411.51138,137.32559,5824.75692,3321.15563,784.48924,466.28545,760.59864,246.47507,705.23669,189.52344,2065.84,593.07826,401.99272,3734.51681,598.39616,1059.93911,248.8406,535.2438,565.57509,423.47742,1700.74815,204.63266,378.6493,273.57634,1802.81127,490.30341,379.47019,291.39496,7.53098,162.83585,106.16303,228.79759,1312.87243,610.90099,135.60885,494.18559,4290.09629,3606.64843,683.44786,278.06135,1502.72203,190.24097,190.09562
1991-11-01,26978.2412,4231.47269,3759.23708,472.23561,1510.2973,468.28017,673.3057,465.89992,234.88845,308.74181,2792.10996,2736.86533,55.24463,737.87157,429.60223,383.99259,103.47702,5939.15971,3523.98027,700.05965,399.57775,712.43914,271.79884,723.90328,183.20186,1779.87042,472.64386,380.50277,3452.25638,639.00254,909.10364,227.47631,510.4599,551.97794,351.62336,1623.98934,177.3657,360.72755,249.21841,1669.20043,439.68612,334.75412,308.00269,6.18934,155.05449,91.00708,197.33292,1805.10906,779.76639,114.86588,849.15758,3685.07321,2897.87651,787.1967,260.51126,988.38718,185.14864,171.4677
1991-12-01,25249.75064,3923.64102,3469.35562,454.2854,1347.96205,350.19084,635.11548,501.82422,240.73616,257.29172,2748.65155,2698.46364,50.18791,734.14461,426.28171,430.69223,131.94055,6436.6134,3964.82739,734.49315,394.1451,714.98191,317.17606,697.54207,211.00131,1834.01963,465.23519,337.82572,2894.61651,438.16148,797.52706,201.6029,465.83158,414.93233,361.5502,1576.1476,192.60129,360.28787,227.6403,1528.54464,363.57054,268.30327,285.60051,5.88249,135.91523,83.15531,186.40064,884.91697,543.75997,105.54804,168.19461,3422.59932,2637.53168,785.06764,229.70416,907.92971,170.24305,173.03683
1992-01-01,25463.49846,3569.83116,3207.78726,362.0439,1093.18767,293.80054,604.12969,543.6949,235.90889,214.53618,3037.35171,2975.12052,62.23119,770.91056,419.70998,384.78159,159.83459,6036.58001,3276.78902,747.2043,359.68088,926.21853,393.61615,686.68427,221.95692,1902.15962,546.30363,382.82167,3054.19086,427.93568,771.50323,200.64567,470.88326,508.14826,395.8968,1624.64961,166.08503,326.1966,263.73531,1618.47124,415.56789,304.55758,274.99125,5.5203,155.17397,93.94715,182.2621,1251.98143,722.95868,119.34659,312.52099,3368.28282,2774.19978,594.08304,256.57292,1044.70615,195.81419,172.39727
1992-02-01,22484.8956,3301.83068,2938.80405,363.02663,1028.70981,239.54454,567.2475,478.67521,196.39835,216.59694,2607.71902,2551.05961,56.65941,694.97734,345.21288,337.62394,123.05436,5179.78265,2789.28677,696.6131,360.37287,750.36987,339.72209,595.20841,178.2229,1757.5786,487.06918,357.00942,2646.61375,431.17171,625.84427,182.90302,380.6413,453.69126,328.42151,1384.03777,141.80916,308.05624,263.42195,1392.39144,340.15785,259.45555,238.97703,9.02015,114.99937,64.29367,188.68795,1061.61678,437.9454,93.75731,434.7575,3153.32491,2574.64581,578.6791,225.03368,990.47272,169.21613,171.84535
1992-03-01,25325.5862,4037.79222,3579.60904,458.18318,1457.89826,268.14032,586.33953,451.79431,255.11853,315.36455,2885.00327,2825.91022,59.09305,846.13104,321.76574,335.74031,145.04595,5148.55376,2757.71653,577.12592,352.16196,792.09901,292.72806,721.95662,233.93114,1959.49635,497.3048,398.13183,2767.44755,296.66499,709.22121,220.1302,436.06298,515.5228,329.53449,1828.34462,171.91879,456.40329,285.00918,1716.62828,433.08998,327.06309,320.12927,8.81838,134.84014,91.66294,218.00396,1250.50277,493.92589,119.44763,553.78067,3731.81738,2991.71278,740.1046,268.13503,1134.29036,211.27187,173.93629
1992-04-01,26796.44816,4587.09772,4197.87604,389.22168,1574.5921,324.62335,903.20399,587.60892,251.95398,371.62924,2993.46273,2935.48804,57.97469,880.96339,472.47541,340.50609,150.60772,6072.65138,3484.95161,740.06989,418.30499,818.88738,324.74219,698.84906,174.88988,1851.3821,486.42492,415.68333,3535.3566,526.16197,1065.63607,221.32688,608.29888,492.93769,367.36381,1498.30807,167.09751,294.65989,254.03999,1448.31608,391.39775,297.22719,261.60062,9.3761,121.25999,72.39061,154.25521,1017.82148,669.59817,120.64682,148.78165,3792.052,3289.78711,502.26489,255.8417,1171.52022,210.56245,193.14988
1992-05-01,23477.6838,4017.66524,3613.88142,403.78382,1266.95483,280.85283,687.8065,547.26647,221.74204,399.12438,2781.59218,2713.46982,68.12236,799.05215,398.10545,354.01453,124.10633,4929.22937,2781.37498,677.02827,365.20488,579.38109,264.84526,620.55665,158.0346,1810.394,481.20939,379.72074,2871.58198,406.64638,738.22239,205.77439,477.86536,455.21939,337.36835,1498.38345,173.05402,297.9937,237.6581,1422.00014,376.93744,277.26324,251.05788,8.1479,126.0988,81.2468,172.15958,1097.93638,553.66736,111.52636,342.9919,3048.90106,2537.5605,511.34056,259.19378,807.23844,182.45086,145.76295
1992-06-01,24560.25147,4147.91486,3700.09189,447.82297,1300.6058,292.26849,712.14797,541.90234,204.05703,401.00983,2777.57796,2725.83541,51.74255,792.88305,440.61658,306.3779,135.22233,5172.15028,2761.48618,700.16444,400.00135,790.29774,252.05768,661.2811,181.54941,1815.02266,504.73641,390.80301,2945.45245,358.96449,807.26443,214.85149,495.07223,464.39031,340.08026,1591.47123,165.11369,381.28877,269.52034,1646.4253,425.79146,317.74973,277.38022,8.84908,139.17102,88.77463,245.99842,1220.93373,695.55636,105.89348,329.71306,3243.303,2661.95238,581.35062,298.51084,859.1739,180.54111,148.69504
1992-07-01,25480.03326,4156.32808,3741.6468,414.68128,1511.98202,312.52934,728.45794,514.69893,200.01634,291.53441,2809.7842,2741.72235,68.06185,876.55243,373.47358,324.72447,121.15632,5737.09191,3253.80221,704.80867,413.34329,787.75292,316.55904,669.66055,180.45047,1967.2344,491.40921,415.27854,2862.92391,382.45558,712.79697,211.19302,466.28418,483.63494,351.93054,1608.42858,184.17999,322.74603,260.45821,1557.61846,444.96927,336.91566,262.18128,10.73747,143.19776,82.60709,174.70206,1145.65942,484.17839,108.72736,485.14217,3634.9643,3135.58175,499.38255,279.76778,1281.35409,168.85198,185.25589
1992-08-01,24291.67268,3864.67571,3441.52278,423.15293,1424.89867,303.44033,635.43502,471.13987,178.43555,222.98141,2671.86731,2613.70727,58.16004,760.31876,402.54677,363.28078,142.91226,5709.40623,3274.92598,720.84837,414.4347,796.59793,257.21733,654.07629,191.52767,1831.36665,461.95707,376.19611,2609.50511,373.44077,719.83592,196.7291,390.42246,365.43309,321.73458,1469.07255,161.62038,274.73344,268.82012,1450.18241,407.80202,312.57396,235.36529,6.6225,136.49859,92.05319,160.42774,913.13838,399.08631,107.27381,333.11975,3772.45833,3271.03674,501.42159,235.28716,1518.49076,169.56632,196.26443
1992-09-01,24311.92336,3884.5304,3424.92077,459.60963,1306.05094,333.81453,654.84297,462.35285,239.20528,252.06649,2639.21484,2580.30853,58.90631,798.10669,415.28443,311.78217,109.15717,5512.34801,3269.27282,596.90877,350.39349,757.59755,282.2396,600.17836,184.81137,1755.14159,467.97461,409.29804,2724.7838,383.74161,694.85391,201.28411,384.49812,500.45596,304.16693,1499.87731,157.38495,362.78585,285.10283,1584.51224,462.33734,377.85883,247.39072,7.60743,146.66974,92.90099,194.92648,648.49844,345.92864,114.69157,129.65939,4063.01673,3613.68259,449.33414,248.78099,1817.04397,156.95718,168.53521
1992-10-01,24477.08909,4173.82333,3753.36909,420.45424,1402.28185,374.28541,763.08222,473.35958,268.866,294.10432,2614.16612,2552.87195,61.29417,811.63096,306.70484,314.67166,127.69709,5379.44671,3249.93216,610.22831,384.52483,638.20978,273.26355,602.26894,150.26135,1767.72028,498.45204,391.87026,2725.73977,376.08549,708.85562,211.43524,407.65601,439.33047,329.43133,1448.55121,155.92534,261.7145,298.58798,1591.87939,463.01058,364.07485,278.22451,8.2581,134.85305,100.44764,172.91437,774.91751,434.20057,118.39346,154.01048,4000.84477,3455.54764,545.29713,259.01762,1563.98363,167.77222,176.94121
1992-11-01,24194.4212,3782.68411,3320.93545,461.74866,1265.49066,332.74933,698.33043,414.29428,208.7826,259.68784,2566.08805,2512.29348,53.79457,807.2244,357.20197,319.4135,81.39524,5628.20536,3402.43363,590.82932,343.25941,779.16202,251.28653,598.85743,160.5075,1832.07607,501.79698,385.61212,2724.96975,435.07911,676.12202,206.21761,393.18914,418.73864,342.28091,1471.86966,154.10264,342.58995,297.30194,1587.17772,466.30309,366.15169,288.7123,8.10868,129.73268,91.55948,172.30815,1255.99833,535.34038,113.70876,541.4416,3345.35215,2816.1899,529.16225,238.43689,1005.01177,157.53851,176.96747
1992-12-01,24410.69032,3753.3762,3377.52837,375.84783,1290.36103,294.76748,647.46051,483.23213,226.51623,213.56909,2578.52784,2525.336,53.19184,840.28212,285.44746,352.82586,145.85072,6269.66621,3818.90947,648.22592,337.4571,828.27066,377.72635,592.70623,194.63854,1742.42754,497.25944,349.2548,2620.33681,401.76852,682.89736,184.95742,371.46305,383.21325,367.8966,1512.13174,153.44061,458.40273,273.53711,1507.80415,426.36593,336.29919,280.2097,12.33046,148.89691,76.86597,164.42096,1256.89084,777.4622,100.83437,312.50591,3169.52899,2512.85989,656.6691,225.80341,915.852,151.40176,181.00018
1993-01-01,23573.65563,3348.32218,2986.24653,362.07565,1097.16301,296.91977,566.40848,457.61366,216.98837,175.42649,2783.63895,2726.30749,57.33146,832.7955,434.81343,299.94189,141.30411,5690.0366,3276.29576,642.50589,328.77577,820.69572,276.15258,671.09631,198.96943,1855.88744,553.46021,389.60593,2727.29912,418.82375,699.46992,211.70761,385.63082,398.79257,351.13793,1428.44456,193.17249,309.88125,262.97539,1547.51648,448.26754,349.71495,259.75297,9.99497,130.06073,102.09527,170.09766,949.89305,454.56357,109.38152,287.06751,3242.61725,2688.16281,554.45444,236.12488,1091.78608,173.94412,173.28566
1993-02-01,21573.11473,2971.89673,2698.70991,273.18682,1019.85182,267.52944,482.56263,394.49204,205.00545,165.94248,2510.24354,2466.11097,44.13257,855.45331,284.69861,299.09728,120.77101,5271.82561,3090.46307,622.72087,326.5818,769.19438,279.55185,502.58485,150.39586,1677.46625,471.0255,378.58497,2456.77139,374.30666,675.65405,153.98274,305.50235,412.19166,306.9756,1430.98,167.03492,329.07898,283.78596,1493.55246,420.79624,331.90059,218.76253,5.96233,112.95961,98.02784,225.98668,837.57523,340.84838,91.45414,346.20276,2922.80352,2391.77672,531.0268,233.66732,913.03693,147.97178,170.07945
1993-03-01,25103.48134,3934.87167,3490.92665,443.94502,1448.28555,311.37361,535.34483,468.1011,264.16984,266.75588,2818.17452,2759.4626,58.71192,996.01678,290.09056,323.3708,135.88783,5393.12659,3100.52224,577.95881,285.71306,778.7701,264.92727,663.62251,214.90864,1904.1188,524.42764,406.23958,2670.9389,359.99036,641.76813,205.50208,353.80169,474.78005,380.77796,1684.93037,180.93008,441.99129,313.71632,1803.15503,484.99551,382.98432,283.90438,8.12599,146.67653,132.42339,245.55992,1300.01502,602.82615,115.78801,492.29708,3594.15044,3044.0499,550.10054,279.359,1162.86232,207.20819,192.81752
1993-04-01,23498.06884,3872.46767,3572.16186,300.30581,1399.25934,320.91287,748.14864,427.29894,245.48742,264.17137,2787.10108,2735.46911,51.63197,1123.31731,322.11739,299.7559,148.49301,4931.75051,2939.72095,505.53975,251.41207,649.43391,266.18346,563.79616,167.03271,1639.84137,448.61672,372.25371,3143.54633,467.64321,971.94086,204.10051,428.9519,408.01456,419.49683,1359.40944,178.06411,319.46878,230.33805,1461.13552,450.7984,351.83074,257.9292,7.65409,123.20274,84.96297,138.0634,933.78725,475.77629,91.06692,290.92475,3369.02967,2925.79756,443.23211,216.33255,1031.3323,175.4361,195.68412
1993-05-01,21241.48119,3556.2043,3234.24453,321.95977,1215.41176,280.27677,652.79178,430.08194,190.8715,314.63278,2571.49199,2524.14243,47.34956,1083.58348,231.43415,281.34065,107.18642,4229.81735,2393.7498,582.37085,273.43887,488.82331,250.94219,508.48627,128.76174,1719.53641,426.65952,369.02105,2580.17789,381.6901,615.81855,183.8739,359.7849,404.31304,406.20751,1227.90669,133.54667,285.25005,220.30111,1507.74762,470.60244,374.25044,255.01204,10.24112,136.49096,80.44227,152.71491,1103.54384,472.15959,97.79113,461.50259,2745.0551,2286.68978,458.36532,222.6829,704.39538,166.19598,148.85272
1993-06-01,22244.5675,3830.92596,3430.23708,400.68888,1405.14924,319.77888,669.64008,431.1143,192.60181,279.7578,2642.7643,2598.80193,43.96237,1135.62174,238.40166,277.89165,154.34103,4377.50504,2280.91757,606.1854,265.01807,654.15159,262.91346,567.82047,168.53661,1661.34863,479.35534,352.79703,2558.89012,315.06899,605.14475,188.46055,381.64603,425.47479,407.679,1426.74362,145.10053,393.81977,235.22698,1665.04642,477.39321,378.90162,252.72592,8.38446,154.1341,157.15278,172.01181,1168.99275,490.66771,93.96524,526.56335,2912.35066,2436.53712,475.81354,243.48562,751.23906,162.94209,158.43924
1993-07-01,22070.51486,3843.94768,3440.08164,403.86604,1468.07089,305.73427,692.60341,386.28685,188.81942,261.79591,2603.43839,2553.18373,50.25466,1073.7883,247.89347,247.69939,113.22834,4411.92886,2516.05375,438.86549,257.41268,646.64247,228.61251,577.69682,156.1633,1704.63442,410.98568,400.2479,2624.82,374.47682,582.72045,178.2456,369.08126,444.73408,424.05608,1314.24164,178.76505,297.9345,235.65506,1570.66159,473.86324,369.53543,276.87169,9.95381,139.8176,94.62869,168.02134,773.15767,465.51471,96.20978,144.96069,3223.68461,2837.4651,386.21951,250.43383,1123.40194,159.64347,173.31125
1993-08-01,21475.67439,3534.36154,3187.25315,347.10839,1297.82188,272.78758,627.05248,399.004,210.96966,218.17731,2451.40795,2408.05669,43.35126,871.37916,310.60916,287.18047,125.74168,4147.18464,2297.43249,414.47842,245.9091,688.21639,224.13661,514.06614,158.26728,1621.51676,458.04735,359.49067,2477.64077,380.59432,563.92984,167.22593,351.94538,350.3045,440.42972,1305.114,147.07899,340.34802,232.76348,1568.08189,503.98061,407.16643,256.78937,11.31097,139.7073,105.40811,167.65459,737.57691,425.42884,94.48546,130.60789,3632.78993,3212.64432,420.14561,258.79028,1524.9161,160.78007,183.99597
1993-09-01,21731.81801,3408.77001,3081.64321,327.1268,1166.97468,227.70975,616.04938,388.59958,248.70518,223.58619,2241.32387,2194.99771,46.32616,820.5789,244.83551,259.11483,86.56907,4055.65703,2320.58544,396.33606,246.83839,625.95193,214.71854,490.78282,148.31732,1480.72464,429.97048,313.48261,2548.26155,366.56338,568.41635,186.3171,332.74918,429.79772,423.86966,1396.49711,150.09593,436.55458,235.60897,1614.75978,520.88972,420.74645,267.54686,7.07518,135.18263,120.42447,167.79142,783.76471,316.53751,95.14926,307.83663,4202.05931,3642.90567,559.15364,247.46066,1831.45044,174.64129,169.14438
1993-10-01,21618.44659,3821.01587,3407.56688,413.44899,1324.48061,337.19569,666.92721,404.54376,234.24969,305.32447,2395.06839,2345.58175,49.48664,890.39066,247.59856,250.8183,143.08647,3723.4711,2189.03902,307.97104,199.91644,567.43986,182.63158,469.66154,130.93824,1607.19085,463.00097,340.58421,2494.91489,366.33086,532.66981,193.80434,359.61242,370.80261,448.43542,1359.58902,179.95743,359.19712,224.84031,1665.3561,530.72356,432.37835,278.0509,9.87773,130.23077,154.00182,172.40879,622.5424,420.84646,96.07798,44.57329,3929.29797,3440.148,489.14997,241.0402,1631.04776,178.67251,170.69204
1993-11-01,22650.71063,3891.48587,3493.99441,397.49146,1346.52332,338.30665,681.47897,422.39846,260.04648,274.08964,2346.65998,2301.52295,45.13703,862.3599,233.72811,284.42762,108.0126,4118.80219,2395.09181,338.85483,199.65892,646.63706,205.9732,521.29161,134.14973,1654.95359,508.85688,374.45335,2680.43664,380.60886,549.79253,193.78491,387.5821,462.50507,474.18926,1392.78581,143.08575,392.85742,242.36587,1897.14602,609.05001,503.00099,347.22049,15.09628,148.86048,161.57082,187.39064,1120.98808,786.5489,104.67966,172.13389,3547.45245,3124.64703,422.80542,283.06635,1224.13785,188.34308,196.25492
1993-12-01,21482.03868,3764.81427,3389.9065,374.90777,1323.87356,316.93806,637.42203,474.77924,258.87469,214.50881,2225.12217,2178.40993,46.71224,763.19441,251.02042,271.2093,148.47389,4390.78831,2592.14728,349.35371,208.48552,644.55317,243.90073,554.93731,161.22925,1521.75165,443.10829,321.75762,2334.17136,350.60349,477.75591,178.39929,359.9075,345.98678,398.74058,1492.64631,175.36688,521.48219,208.50492,1705.68981,501.13675,394.85099,345.56478,14.50091,128.58149,124.39695,185.31343,989.44503,578.24723,79.88693,271.43767,3057.60977,2684.39834,373.21143,256.23786,965.58537,190.08636,186.41293
1994-01-01,22283.38869,3376.71834,3042.51107,334.20727,1044.30827,277.79753,542.5952,492.79152,262.78204,195.07285,2560.66902,2518.50794,42.16108,840.13266,381.51684,243.27666,162.86923,4120.05112,2297.82696,472.55387,260.20369,660.08918,178.37209,504.22416,163.89146,1649.83201,465.26369,357.07958,2610.72192,378.20604,530.90201,201.70672,395.20392,405.95741,450.47441,1474.52111,181.69532,409.85729,257.14589,1922.38289,605.51434,493.02265,323.48615,10.07346,167.4398,134.18607,188.53393,1086.34783,582.93657,100.47996,329.58907,3482.14445,2886.08289,596.06156,299.39747,1125.74152,220.36994,172.64914
