"Date","総額 -Export","食料品 -Export","食料品及び動物 -Export","飲料及びたばこ -Export","原料品 -Export","原材料 -Export","動植物性油脂 -Export","鉱物性燃料 -Export","化学製品 -Export","有機化合物 -Export","医薬品 -Export","プラスチック -Export","原料別製品 -Export","鉄鋼 -Export","非鉄金属 -Export","金属製品 -Export","織物用糸繊維製品.織物用糸及び繊維製品 -Export","非金属鉱物製品 -Export","ゴム製品 -Export","紙類紙製品.紙類及び同製品 -Export","一般機械 -Export","原動機 -Export","電算機類含周辺機器 -Export","電算機類の部分品 -Export","半導体等製造装置 -Export","金属加工機械 -Export","ポンプ遠心分離機.ポンプ及び遠心分離機 -Export","建設用鉱山用機械 -Export","荷役機械 -Export","加熱用冷却用機器 -Export","繊維機械 -Export","ベアリング.ベアリング及び同部分品 -Export","電気機器 -Export","半導体等電子部品 -Export","ＩＣ -Export","音響映像機器 -Export","映像機器 -Export","映像記録再生機器 -Export","テレビ受像機 -Export","音響機器 -Export","音響映像機器の部分品 -Export","重電機器 -Export","通信機 -Export","電気計測機器 -Export","電気回路等の機器 -Export","電池 -Export","輸送用機器 -Export","自動車 -Export","乗用車 -Export","バストラック -Export","自動車の部分品 -Export","二輪自動車.二輪自動車原動機付自転車 -Export","航空機類 -Export","船舶 -Export","その他 -Export","雑製品 -Export","特殊取扱品 -Export","科学光学機器 -Export","写真用映画用材料 -Export"
2016-03-01,64567.93157,512.82139,428.6857,84.13569,855.00414,837.33433,17.66981,697.90869,6364.43569,1555.37853,507.81456,1947.25715,7109.4356,2634.89345,1109.19996,1024.07447,624.17749,708.77982,738.47079,250.78279,12968.76058,2305.72919,327.47835,832.44319,1735.82602,1102.8943,1125.59598,973.76088,570.13001,336.38732,222.10493,378.89114,10827.24745,3085.47175,2042.17715,546.62434,501.69166,405.28066,96.411,44.93268,242.51911,741.86595,544.96375,1279.33057,1456.15491,442.49191,16668.11761,10266.79676,8882.98586,1286.80574,2990.40822,328.78459,569.0835,2219.64954,8564.20042,3734.17696,4830.02346,1770.00644,402.70624
2016-04-01,58895.51488,526.73718,447.12148,79.6157,898.08561,879.63849,18.44712,682.46101,6250.181,1544.11363,436.79769,1948.79113,6598.78296,2192.18715,1043.1516,1010.67762,630.21987,703.39566,770.14565,231.90375,11622.35202,2042.06966,287.03199,888.85367,1521.62599,792.27347,1073.66762,878.22073,469.63937,330.89951,161.35779,359.37689,10381.77884,2942.09366,1919.37657,487.00062,439.88677,342.44445,97.44232,47.11385,264.14778,702.48586,523.81802,1238.88697,1495.57058,368.24686,14410.28203,9131.28921,7920.65644,1125.88251,3068.17908,226.74457,529.29189,919.67732,7524.85423,3528.28669,3996.56754,1697.81652,408.22586
2016-05-01,50919.44315,449.84983,377.24636,72.60347,827.78327,812.06476,15.71851,880.10614,5455.16136,1372.14412,359.90814,1729.47577,6114.17769,2300.55705,946.03879,853.13385,536.38763,620.0741,637.69236,204.41096,10162.25847,1672.01903,264.70928,770.26756,1510.70796,727.24711,854.59997,721.81863,429.70106,323.33475,162.90693,308.88211,8652.09567,2551.39745,1706.86829,375.62592,340.78821,276.89363,63.89458,34.83771,231.17362,587.43588,403.04828,1024.02865,1228.08025,333.08054,11755.85893,7443.3792,6437.96031,939.46286,2465.14301,147.9791,484.242,998.94833,6622.15179,3080.84623,3541.30556,1466.90711,365.85514
2016-06-01,60253.43551,521.22559,438.6888,82.53679,866.0571,849.0385,17.0186,751.61235,5884.00279,1358.61536,438.31967,1893.39554,6842.89351,2323.08023,1066.36985,1083.28271,605.22492,760.89103,754.77022,230.61776,11723.0047,2003.17213,314.81361,797.86694,1620.9956,856.36845,1074.28901,889.52388,527.47307,342.7876,178.88207,367.57789,10294.03935,2956.78302,1967.62897,463.2386,418.52014,340.53824,77.9819,44.71846,236.65144,736.23125,514.85474,1262.94689,1456.60208,394.81322,15263.57443,9952.25394,8724.66663,1131.88016,2863.69836,160.04512,738.07555,1250.69752,8107.02569,3541.55143,4565.47426,1646.87004,360.73785
2016-07-01,57284.32781,473.6027,402.13773,71.46497,741.13517,725.1233,16.01187,715.32446,5808.89229,1286.11973,435.79305,1902.41403,6561.83672,2437.50298,1044.39331,889.61574,578.09413,675.25513,694.67987,222.21971,11468.18041,1949.47904,275.87778,845.79935,1742.55991,888.14828,1011.50164,714.05452,488.13169,391.42537,179.2175,361.20845,10159.46542,3034.92221,2030.64356,434.27398,392.19428,305.40629,86.78799,42.0797,274.7856,726.58132,393.69259,1208.2389,1509.596,372.59459,14011.05967,9650.02602,8521.20097,1051.40012,2878.15049,143.91479,392.14809,679.85008,7344.83097,3342.74548,4002.08549,1625.32712,396.94813
2016-08-01,53163.93212,457.29096,391.23867,66.05229,689.54172,675.14901,14.39271,826.34137,5520.69589,1238.28378,383.75187,1790.85793,6213.9803,2332.24838,1029.49874,892.07536,496.43001,623.421,618.54956,206.0673,10422.70969,1704.81542,266.64754,800.64865,1731.83813,768.05282,945.78227,643.73969,392.16084,292.87821,151.09323,308.68901,9827.60565,2971.48448,2026.67665,431.12766,391.15627,313.62168,77.53459,39.97139,273.9382,616.55404,494.79164,1076.88445,1453.19069,375.86947,11888.76569,7773.47415,6799.40726,910.4545,2594.11141,128.39973,388.024,730.38666,7317.00085,3349.02956,3967.97129,1593.11667,386.37362
2016-09-01,59689.49205,517.52441,452.55665,64.96776,689.27786,673.34733,15.93053,793.08302,5611.00385,1203.43359,322.19075,1892.68725,6382.7788,2285.25167,1036.70596,893.65985,526.98641,717.31685,672.92337,231.92981,11335.87923,2042.63099,300.78782,814.47379,1681.21476,811.77481,1041.78418,735.05284,458.14779,305.45871,177.57797,356.54714,10808.43654,3187.3196,2164.21681,476.26298,432.07076,346.94911,85.12165,44.19222,265.66337,726.39798,578.12883,1223.29094,1603.35801,407.6012,15268.58586,10218.56285,9016.20558,1131.18667,3056.45654,149.88052,414.85783,1081.83404,8282.92248,3914.35794,4368.56454,1838.70059,372.98421
2016-10-01,58702.45657,540.26757,477.28935,62.97822,696.97272,681.69492,15.2778,671.06839,5867.6826,1276.74774,383.79267,1932.87275,6369.42076,2310.57325,996.87471,909.35494,588.9067,665.53973,647.85913,230.63335,11121.86647,2025.48099,286.91524,829.65939,1618.0825,723.94191,1052.17126,702.28689,457.21667,281.61769,178.32197,349.88804,10710.99283,3191.11304,2191.56392,462.69175,416.29093,335.42097,80.86996,46.40082,273.68713,713.59989,573.16845,1164.37794,1630.59585,428.26216,14687.52678,9942.63098,8907.04853,976.6222,3057.35039,201.58971,401.05197,778.54714,8036.65845,3815.31527,4221.34318,1809.11678,380.61505
2016-11-01,59564.03435,532.85142,465.66771,67.18371,764.46228,749.18981,15.27247,657.6538,5958.92821,1383.13483,400.62179,1910.54963,6311.44736,2270.84765,994.52435,914.00723,564.20216,687.54681,644.08013,217.83959,11164.5807,2229.05222,265.4375,897.94562,1531.58686,704.21607,987.72218,708.83411,466.53703,287.30615,187.51473,359.25516,10615.65444,3146.24922,2191.27379,452.32598,406.45971,325.25444,81.20527,45.86627,262.4086,736.14902,550.71471,1171.92968,1546.83378,426.19631,15116.209,10295.19392,9220.29289,1016.08676,3049.35553,236.43999,339.20492,920.83374,8442.24714,3754.17487,4688.07227,1791.4997,369.68725
2016-12-01,66789.21225,682.3039,606.55617,75.74773,1000.83193,980.72093,20.111,835.48151,6879.1084,1576.66877,449.45187,2245.43643,7328.8515,2625.04395,1129.70287,1096.37701,666.72005,745.38271,795.7719,248.30626,13297.89158,2386.82669,318.38829,959.92909,2291.20861,860.97111,1166.88524,778.65607,487.4211,339.66938,223.98519,400.4012,12052.027,3493.21661,2408.48553,514.55004,468.94465,378.28522,90.65943,45.60539,345.73915,851.92728,594.44944,1329.29458,1801.41467,492.29741,15684.78369,10566.36541,9432.063,1074.54278,3638.96927,296.49748,321.58264,333.12433,9027.93274,4141.15979,4886.77295,2103.00244,455.58846
2017-01-01,54220.01178,374.2728,315.0557,59.2171,808.16473,789.72577,18.43896,1115.90607,5944.50603,1637.46671,395.53073,1753.47138,5973.42504,2499.39981,947.10461,786.63004,432.91903,561.28098,534.82791,199.7612,10063.64532,1743.38498,250.78429,801.93894,1860.14485,560.97284,844.64346,786.81641,405.21793,254.97325,167.1371,322.97302,9232.16122,2922.82151,2058.85266,379.78647,348.3706,284.61309,63.75751,31.41587,195.12713,582.09468,450.97965,1005.22468,1331.11131,354.41398,13572.09005,8105.06099,7243.76338,812.46334,2600.17865,242.38138,444.75888,1984.00698,7135.84052,3299.25559,3836.58493,1648.85734,363.92399
2017-02-01,63474.82899,503.54447,424.95272,78.59175,955.28999,937.76335,17.52664,930.17766,6721.88782,1699.23105,463.44535,2042.26701,7060.96484,2687.03305,1137.79509,985.37188,561.09725,733.30535,690.00465,247.28799,13163.64985,2370.14926,334.87761,934.01997,2211.90394,823.91956,1090.38556,912.55258,533.71714,349.62627,238.10226,385.83805,10855.31906,3129.12719,2174.6029,460.27052,420.05133,335.38791,84.66342,40.21919,252.23992,757.24521,512.44331,1285.82459,1610.01797,427.47444,14536.16703,9445.13369,8316.09844,1069.26238,3221.0732,357.29627,385.76563,800.99014,8747.82827,4027.90589,4719.92238,1884.03533,388.4893
2017-03-01,72296.36691,584.02821,501.20319,82.82502,1060.8026,1042.58941,18.21319,933.15789,7267.89487,1826.5817,476.98172,2189.53448,7856.29412,3046.83365,1302.85241,1072.72963,631.34436,734.95532,786.3287,262.62884,14782.49265,2616.33221,338.00121,967.79644,2350.58734,1086.63144,1196.62946,1089.49098,624.78378,399.96424,227.53945,441.24022,12012.17633,3321.08183,2246.6018,536.45162,494.23166,399.49016,94.7415,42.21996,261.88874,869.93534,588.81607,1446.794,1790.6726,506.00549,17343.19202,10402.33872,9087.99106,1239.64104,3625.27645,360.36062,491.66629,1890.44669,10456.32822,4318.65199,6137.67623,2222.33952,403.69829
2017-04-01,63294.26845,512.87426,436.40103,76.47323,940.8172,921.56879,19.24841,618.47097,6925.18464,1701.86802,463.57965,2103.46624,7069.24716,2589.40132,1123.5554,1008.93121,625.95373,700.54444,761.98096,240.15286,12937.3861,2376.4421,303.31397,913.28948,1976.06775,815.44226,1103.40814,946.08391,540.33098,322.22179,202.40462,385.99773,11081.80109,3269.58742,2208.52136,477.6097,440.38111,364.61833,75.76278,37.22859,245.50284,794.02971,509.816,1282.4119,1705.67924,410.13262,14601.41244,9290.87204,8225.55859,1003.69958,3379.7033,315.01742,383.76019,947.27296,8607.07459,3854.58799,4752.4866,1989.99232,439.69459
2017-05-01,58511.73673,468.93425,389.7781,79.15615,872.60252,853.39916,19.20336,791.92342,6216.43069,1511.28947,464.73473,1850.30032,6870.11477,2755.84009,1036.89376,929.28253,564.89664,644.28178,698.39218,223.32041,11904.26987,2021.46944,282.71626,796.15681,1889.52275,891.24365,1016.16844,857.29617,519.23468,304.93795,194.18008,354.93555,9825.97087,2967.13964,2083.62802,398.54078,369.48076,303.57203,65.90873,29.06002,177.96332,693.2099,395.16738,1177.99784,1479.1464,382.10981,13228.64236,8055.09309,7112.28298,892.3795,2795.53199,226.00437,390.67226,1418.64995,8332.84798,3559.4825,4773.36548,1831.05483,389.20804
2017-06-01,66084.22327,510.5159,433.05503,77.46087,937.21519,919.80612,17.40907,774.95278,6535.71694,1447.85422,440.83475,2079.26052,7384.78016,2763.70908,1127.57454,1024.38923,620.65868,773.35283,811.23816,243.4009,13350.0512,2225.03976,317.36992,868.21743,2240.45759,993.31556,1081.93368,916.62563,553.52229,352.88748,244.376,424.83841,11335.91779,3291.21215,2289.71508,437.24484,405.82022,321.22346,84.59676,31.42462,231.51185,789.11127,471.07757,1356.26473,1745.49935,473.1112,15997.22661,10451.05408,9266.39794,1120.46242,3239.1531,232.23654,396.67586,1272.70739,9257.8467,4095.70237,5162.14433,1988.84064,420.20188
