"Date","東京市場　ユーロ・ドル　スポット　9時時点","東京市場　ユーロ・ドル　スポット　最高値","東京市場　ユーロ・ドル　スポット　最安値","東京市場　ユーロ・ドル　スポット　17時時点"
2015-10-09,1.1285,1.1346,1.1268,1.1337
2015-10-13,1.1353,1.141,1.1345,1.1404
2015-10-14,1.1384,1.1426,1.1382,1.1415
2015-10-15,1.1474,1.1495,1.1427,1.1438
2015-10-16,1.1367,1.1394,1.1359,1.1371
2015-10-19,1.1356,1.1378,1.1341,1.1354
2015-10-20,1.133,1.135,1.1325,1.1348
2015-10-21,1.1354,1.1376,1.1346,1.1372
2015-10-22,1.1346,1.1351,1.131,1.1312
2015-10-23,1.1083,1.1127,1.1072,1.1105
2015-10-26,1.1018,1.1049,1.1006,1.1041
2015-10-27,1.1058,1.1072,1.1045,1.1055
2015-10-28,1.1033,1.1059,1.1026,1.105
2015-10-29,1.0925,1.0945,1.0901,1.0926
2015-10-30,1.0988,1.1016,1.0965,1.0987
2015-11-02,1.1023,1.1049,1.1018,1.1045
2015-11-04,1.0962,1.0968,1.0927,1.094
2015-11-05,1.0863,1.0876,1.0835,1.0837
2015-11-06,1.0884,1.0894,1.0863,1.0874
2015-11-09,1.0729,1.0773,1.072,1.0765
2015-11-10,1.076,1.0764,1.0738,1.0759
2015-11-11,1.0737,1.0774,1.0719,1.0749
2015-11-12,1.0764,1.0781,1.0744,1.0744
2015-11-13,1.081,1.0815,1.0772,1.0779
2015-11-16,1.0701,1.0758,1.0687,1.0752
2015-11-17,1.0688,1.0692,1.065,1.0655
2015-11-18,1.0644,1.0657,1.0632,1.0651
2015-11-19,1.0671,1.0718,1.0656,1.0674
2015-11-20,1.0724,1.0738,1.0687,1.0689
2015-11-24,1.0636,1.0645,1.062,1.0639
2015-11-25,1.0643,1.0688,1.0641,1.0681
2015-11-26,1.0623,1.0627,1.0603,1.0608
2015-11-27,1.0607,1.0638,1.0601,1.0623
2015-11-30,1.0584,1.0593,1.0571,1.0584
2015-12-01,1.057,1.0596,1.0564,1.0585
2015-12-02,1.0627,1.0635,1.0603,1.0627
2015-12-03,1.0611,1.0619,1.0583,1.0586
2015-12-04,1.0918,1.0956,1.0871,1.0872
2015-12-07,1.0881,1.0886,1.0853,1.0858
2015-12-08,1.0834,1.0869,1.0831,1.0868
2015-12-09,1.0893,1.0927,1.088,1.0916
2015-12-10,1.1015,1.1024,1.0988,1.0997
2015-12-11,1.0947,1.0957,1.0927,1.0953
2015-12-14,1.0981,1.0989,1.0951,1.0961
2015-12-15,1.0991,1.106,1.099,1.1053
2015-12-16,1.0934,1.0957,1.0925,1.094
2015-12-17,1.0873,1.0914,1.0832,1.0855
2015-12-18,1.0842,1.0868,1.0828,1.0867
2015-12-21,1.0871,1.0883,1.0853,1.0871
2015-12-22,1.0911,1.0922,1.0902,1.092
2015-12-24,1.0909,1.095,1.0907,1.0948
2015-12-25,1.0967,1.0975,1.0944,1.0968
2015-12-28,1.0965,1.0978,1.0957,1.0965
2015-12-29,1.0975,1.0982,1.096,1.0975
2015-12-30,1.0927,1.0939,1.0919,1.0935
2016-01-04,1.0853,1.092,1.0827,1.0912
2016-01-05,1.0824,1.0839,1.0805,1.0808
2016-01-06,1.0751,1.0773,1.072,1.0731
2016-01-07,1.0777,1.0829,1.0774,1.0784
2016-01-08,1.0926,1.0933,1.0855,1.0887
2016-01-12,1.0857,1.0899,1.084,1.0893
2016-01-13,1.0843,1.0849,1.0811,1.0816
2016-01-14,1.0885,1.0896,1.0857,1.086
2016-01-15,1.0857,1.089,1.0855,1.0869
2016-01-18,1.0918,1.0924,1.0875,1.0893
2016-01-19,1.0893,1.0905,1.086,1.0865
2016-01-20,1.0911,1.0964,1.0906,1.0941
2016-01-21,1.0874,1.0918,1.0867,1.0907
2016-01-22,1.0859,1.0873,1.0813,1.0831
2016-01-25,1.0797,1.0823,1.0789,1.0815
2016-01-26,1.0853,1.0875,1.0842,1.0867
2016-01-27,1.0862,1.0881,1.0851,1.087
2016-01-28,1.0903,1.0907,1.0871,1.0876
2016-01-29,1.0935,1.0948,1.0883,1.0898
2016-02-01,1.0826,1.0856,1.0815,1.0846
2016-02-02,1.0896,1.092,1.0888,1.0903
2016-02-03,1.0919,1.0936,1.0906,1.0907
2016-02-04,1.1093,1.1116,1.1069,1.1081
2016-02-05,1.12,1.1216,1.1186,1.1196
2016-02-08,1.1144,1.115,1.1128,1.1138
2016-02-09,1.1189,1.1237,1.1178,1.1182
2016-02-10,1.1288,1.131,1.1277,1.128
2016-02-12,1.1316,1.1333,1.1285,1.1289
2016-02-15,1.1221,1.125,1.1203,1.121
2016-02-16,1.1176,1.1183,1.1147,1.1153
2016-02-17,1.1142,1.1178,1.1119,1.1169
2016-02-18,1.1122,1.1149,1.1119,1.1128
2016-02-19,1.1107,1.1129,1.1101,1.1119
2016-02-22,1.1123,1.1123,1.1086,1.1087
2016-02-23,1.1026,1.105,1.1022,1.1038
2016-02-24,1.1023,1.1026,1.0996,1.0999
2016-02-25,1.1014,1.1038,1.1008,1.1023
2016-02-26,1.1024,1.1068,1.1018,1.1059
2016-02-29,1.0924,1.0958,1.0912,1.0957
2016-03-01,1.0886,1.0894,1.0868,1.0876
2016-03-02,1.0877,1.088,1.0847,1.086
2016-03-03,1.0869,1.0875,1.0854,1.087
2016-03-04,1.0946,1.0956,1.0936,1.0951
2016-03-07,1.0992,1.0997,1.0966,1.097
2016-03-08,1.1013,1.1041,1.1012,1.1035
2016-03-09,1.1001,1.101,1.0966,1.0985
2016-03-10,1.0986,1.1004,1.0964,1.0968
2016-03-11,1.1177,1.121,1.1136,1.1145
2016-03-14,1.1165,1.117,1.1136,1.1141
2016-03-15,1.1101,1.1121,1.1086,1.1118
2016-03-16,1.1107,1.1113,1.1084,1.1087
2016-03-17,1.1216,1.1261,1.1205,1.1261
2016-03-18,1.1315,1.1337,1.1277,1.1284
2016-03-22,1.1235,1.126,1.123,1.1241
2016-03-23,1.1221,1.1223,1.118,1.119
2016-03-24,1.1178,1.1188,1.1151,1.1161
2016-03-25,1.1165,1.1179,1.1154,1.116
2016-03-28,1.1158,1.1171,1.1152,1.1166
2016-03-29,1.1201,1.1202,1.117,1.1177
2016-03-30,1.129,1.1331,1.1286,1.1329
2016-03-31,1.1333,1.1342,1.1311,1.1344
2016-04-01,1.1379,1.139,1.1367,1.1383
2016-04-04,1.1395,1.1412,1.1372,1.1374
2016-04-05,1.1386,1.1405,1.1347,1.1357
2016-04-06,1.138,1.1387,1.1346,1.1357
2016-04-07,1.1401,1.1452,1.1384,1.1405
2016-04-08,1.1367,1.1383,1.135,1.1379
2016-04-11,1.1405,1.1427,1.1373,1.1378
2016-04-12,1.141,1.1435,1.14,1.143
2016-04-13,1.1383,1.1391,1.1342,1.1354
2016-04-14,1.1279,1.1284,1.1235,1.1253
2016-04-15,1.1265,1.1269,1.1248,1.1259
2016-04-18,1.1299,1.1309,1.1277,1.1301
2016-04-19,1.1308,1.1344,1.1304,1.1327
2016-04-20,1.1358,1.1373,1.1349,1.1363
2016-04-21,1.1303,1.131,1.1288,1.1292
2016-04-22,1.1291,1.1308,1.1266,1.128
2016-04-25,1.1231,1.1258,1.1223,1.1255
2016-04-26,1.1266,1.1283,1.1257,1.1283
2016-04-27,1.1296,1.1331,1.1293,1.1331
2016-04-28,1.1327,1.1367,1.1298,1.1347
2016-05-02,1.146,1.1481,1.1451,1.1469
2016-05-06,1.1401,1.1422,1.1393,1.1421
2016-05-09,1.1385,1.142,1.138,1.1393
2016-05-10,1.1384,1.14,1.137,1.1391
2016-05-11,1.1374,1.1396,1.137,1.1388
2016-05-12,1.1424,1.1428,1.1406,1.1408
2016-05-13,1.1375,1.1379,1.133,1.1344
2016-05-16,1.1317,1.1326,1.1303,1.1316
2016-05-17,1.1316,1.1339,1.1312,1.1339
2016-05-18,1.1314,1.1315,1.1258,1.1266
2016-05-19,1.122,1.1228,1.1206,1.1219
2016-05-20,1.1202,1.1227,1.1197,1.1213
2016-05-23,1.1221,1.1243,1.1215,1.1222
2016-05-24,1.1213,1.1226,1.1177,1.1182
2016-05-25,1.1136,1.1157,1.1135,1.1146
2016-05-26,1.1156,1.119,1.115,1.1171
2016-05-27,1.1192,1.1201,1.1174,1.1176
2016-05-30,1.1108,1.1127,1.1097,1.1123
2016-05-31,1.1148,1.1155,1.1123,1.1126
2016-06-01,1.1134,1.1153,1.1114,1.1153
2016-06-02,1.1189,1.122,1.1184,1.1214
2016-06-03,1.1151,1.1158,1.1143,1.1151
2016-06-06,1.135,1.1367,1.1338,1.1351
2016-06-07,1.1363,1.1372,1.1351,1.1366
2016-06-08,1.1356,1.1377,1.1356,1.1368
2016-06-09,1.1403,1.1416,1.1376,1.1381
2016-06-10,1.131,1.1321,1.129,1.1316
2016-06-13,1.1239,1.127,1.1234,1.1269
2016-06-14,1.1288,1.1297,1.125,1.1251
2016-06-15,1.1211,1.1229,1.119,1.122
2016-06-16,1.1261,1.1291,1.1259,1.1273
2016-06-17,1.1272,1.1272,1.1228,1.1248
2016-06-20,1.1347,1.1383,1.1311,1.1341
2016-06-21,1.1322,1.1348,1.1315,1.134
2016-06-22,1.125,1.1276,1.1237,1.1274
2016-06-23,1.1327,1.1349,1.1319,1.132
2016-06-24,1.1332,1.1421,1.0912,1.1159
2016-06-27,1.104,1.1075,1.0984,1.1066
2016-06-28,1.1014,1.1074,1.101,1.1069
2016-06-29,1.1076,1.11,1.1049,1.1072
2016-06-30,1.1123,1.1128,1.1086,1.1116
2016-07-01,1.1102,1.1117,1.1075,1.1107
2016-07-04,1.1127,1.1143,1.1119,1.1123
2016-07-05,1.1145,1.1185,1.112,1.1155
2016-07-06,1.1064,1.1072,1.1037,1.1065
2016-07-07,1.1097,1.1108,1.1062,1.1063
2016-07-08,1.1063,1.1088,1.106,1.1076
2016-07-11,1.1044,1.1055,1.1018,1.1026
2016-07-12,1.1058,1.1125,1.1053,1.111
2016-07-13,1.1059,1.107,1.1043,1.1047
2016-07-14,1.1095,1.1123,1.1088,1.1099
2016-07-15,1.1106,1.114,1.1103,1.1133
2016-07-19,1.1069,1.108,1.105,1.106
2016-07-20,1.1013,1.102,1.0982,1.0995
2016-07-21,1.1016,1.1046,1.1005,1.1033
2016-07-22,1.1033,1.1034,1.102,1.1026
2016-07-25,1.0969,1.0979,1.0952,1.0966
2016-07-26,1.0989,1.102,1.0983,1.1008
2016-07-27,1.0988,1.1001,1.0982,1.1001
2016-07-28,1.1071,1.1115,1.1053,1.1103
2016-07-29,1.1083,1.1098,1.1072,1.1088
2016-08-01,1.1168,1.1181,1.1163,1.1169
2016-08-02,1.1167,1.1206,1.1163,1.12
2016-08-03,1.1218,1.1221,1.1201,1.1213
2016-08-04,1.115,1.1157,1.1127,1.1137
2016-08-05,1.1135,1.1145,1.1128,1.114
2016-08-08,1.1087,1.1105,1.1081,1.1089
2016-08-09,1.1085,1.109,1.1071,1.1077
2016-08-10,1.1118,1.1156,1.1116,1.1143
2016-08-12,1.1138,1.1156,1.1132,1.1145
2016-08-15,1.1165,1.1172,1.1152,1.1173
2016-08-16,1.1182,1.1267,1.1177,1.1271
2016-08-17,1.1276,1.129,1.1256,1.127
2016-08-18,1.1299,1.133,1.1291,1.1316
2016-08-19,1.1348,1.136,1.1318,1.1326
2016-08-22,1.1298,1.1319,1.1272,1.1282
2016-08-23,1.1317,1.1354,1.1316,1.1345
2016-08-24,1.1302,1.1311,1.1288,1.1298
2016-08-25,1.1261,1.128,1.126,1.1278
2016-08-26,1.1287,1.1307,1.1283,1.1287
2016-08-29,1.1197,1.1208,1.118,1.1182
2016-08-30,1.119,1.1192,1.1156,1.1169
2016-08-31,1.115,1.1162,1.113,1.1133
2016-09-01,1.1157,1.1166,1.113,1.113
2016-09-02,1.1199,1.1208,1.1187,1.1193
2016-09-05,1.1158,1.1181,1.1154,1.1176
2016-09-06,1.115,1.1167,1.114,1.116
2016-09-07,1.1246,1.1265,1.1233,1.1242
2016-09-08,1.1238,1.1268,1.1236,1.1269
2016-09-09,1.1268,1.1285,1.1263,1.1273
2016-09-12,1.124,1.1264,1.1233,1.1249
2016-09-13,1.1241,1.1242,1.1218,1.1229
2016-09-14,1.1218,1.124,1.1214,1.1223
2016-09-15,1.1245,1.1253,1.1221,1.1225
2016-09-16,1.1247,1.1251,1.123,1.1234
2016-09-20,1.1178,1.121,1.117,1.1203
2016-09-21,1.1154,1.1156,1.1123,1.1155
2016-09-23,1.1208,1.1216,1.1194,1.1202
2016-09-26,1.1238,1.1241,1.1222,1.1232
2016-09-27,1.125,1.1257,1.1239,1.1249
2016-09-28,1.1217,1.1218,1.1183,1.1193
2016-09-29,1.1224,1.1236,1.1216,1.1221
2016-09-30,1.122,1.1225,1.1169,1.1185
2016-10-03,1.1233,1.1245,1.1223,1.123
2016-10-04,1.121,1.1215,1.1165,1.1174
2016-10-05,1.121,1.1228,1.12,1.122
2016-10-06,1.1207,1.1212,1.1185,1.1197
2016-10-07,1.1143,1.1151,1.1105,1.1113
2016-10-11,1.114,1.1142,1.1107,1.1113
2016-10-12,1.1058,1.1068,1.1033,1.1057
2016-10-13,1.1011,1.1038,1.1,1.1012
2016-10-14,1.1048,1.1057,1.1005,1.1013
2016-10-17,1.0966,1.0993,1.0964,1.0976
2016-10-18,1.1011,1.1026,1.1,1.1016
2016-10-19,1.0975,1.0998,1.0974,1.0992
2016-10-20,1.0975,1.098,1.0952,1.0975
2016-10-21,1.093,1.093,1.0881,1.0882
2016-10-24,1.088,1.0892,1.086,1.0886
2016-10-25,1.0873,1.0886,1.0867,1.0875
2016-10-26,1.0887,1.0919,1.0875,1.0918
2016-10-27,1.0909,1.0912,1.0892,1.091
2016-10-28,1.0898,1.0924,1.0894,1.0917
2016-10-31,1.0982,1.0987,1.0956,1.096
2016-11-01,1.0971,1.0985,1.096,1.0985
2016-11-02,1.1057,1.1078,1.105,1.1074
2016-11-04,1.11,1.1109,1.1088,1.1097
2016-11-07,1.1095,1.111,1.1055,1.1059
2016-11-08,1.1049,1.1057,1.103,1.1056
2016-11-09,1.1018,1.13,1.099,1.1117
2016-11-10,1.0919,1.0954,1.0914,1.093
2016-11-11,1.0887,1.0923,1.0876,1.0906
2016-11-14,1.0823,1.084,1.0773,1.0784
2016-11-15,1.0746,1.0781,1.0737,1.0773
2016-11-16,1.0724,1.076,1.07,1.0706
2016-11-17,1.0706,1.0717,1.0684,1.0715
2016-11-18,1.0623,1.0628,1.0582,1.0604
2016-11-21,1.0583,1.0635,1.0578,1.0632
2016-11-22,1.0637,1.065,1.0605,1.0619
2016-11-24,1.0543,1.0551,1.052,1.0537
2016-11-25,1.056,1.0606,1.0539,1.0586
2016-11-28,1.0609,1.0686,1.0595,1.0656
2016-11-29,1.0619,1.0621,1.0589,1.0603
2016-11-30,1.0647,1.066,1.0622,1.0623
2016-12-01,1.059,1.0629,1.0586,1.0615
2016-12-02,1.0662,1.069,1.0658,1.0671
2016-12-05,1.0568,1.0625,1.0505,1.0604
2016-12-06,1.0757,1.0768,1.0739,1.0763
2016-12-07,1.0719,1.0726,1.0712,1.0714
2016-12-08,1.0759,1.0785,1.0751,1.0764
2016-12-09,1.0621,1.0625,1.059,1.0621
2016-12-12,1.0546,1.0578,1.0525,1.0565
2016-12-13,1.0642,1.065,1.0629,1.0644
2016-12-14,1.0628,1.0664,1.0622,1.065
2016-12-15,1.0513,1.054,1.0469,1.0488
2016-12-16,1.0418,1.0454,1.0407,1.0451
2016-12-19,1.0446,1.048,1.0443,1.0467
2016-12-20,1.0403,1.0417,1.0376,1.0392
2016-12-21,1.0392,1.042,1.0383,1.0408
2016-12-22,1.0426,1.0456,1.0424,1.0438
2016-12-26,1.0451,1.0469,1.0444,1.0459
2016-12-27,1.0456,1.0456,1.0432,1.0443
2016-12-28,1.0461,1.048,1.0455,1.0467
2016-12-29,1.0416,1.0464,1.041,1.0452
2016-12-30,1.0566,1.0651,1.0488,1.0508
2017-01-04,1.0418,1.0424,1.039,1.0417
2017-01-05,1.0497,1.0575,1.0482,1.0559
2017-01-06,1.0604,1.0612,1.0575,1.0583
2017-01-10,1.0586,1.0627,1.0577,1.0598
2017-01-11,1.0553,1.0566,1.0537,1.0559
2017-01-12,1.0595,1.0643,1.0572,1.0631
2017-01-13,1.0615,1.0641,1.0605,1.0632
2017-01-16,1.0628,1.0636,1.0605,1.0614
2017-01-17,1.0603,1.0665,1.0599,1.0656
2017-01-18,1.0696,1.0715,1.0677,1.0678
2017-01-19,1.0629,1.0646,1.0622,1.0642
2017-01-20,1.0659,1.0694,1.0653,1.0673
2017-01-23,1.0714,1.0754,1.0703,1.0744
2017-01-24,1.0758,1.0774,1.0736,1.0738
2017-01-25,1.0729,1.0738,1.0714,1.0714
2017-01-26,1.0753,1.0765,1.0733,1.0731
2017-01-27,1.0684,1.0688,1.0659,1.0674
2017-01-30,1.0717,1.074,1.0698,1.07
2017-01-31,1.0708,1.0713,1.0685,1.07
2017-02-01,1.08,1.0804,1.0775,1.0782
2017-02-02,1.0766,1.0795,1.0763,1.0793
2017-02-03,1.0763,1.0771,1.0746,1.0758
2017-02-06,1.0782,1.0792,1.075,1.0752
2017-02-07,1.0743,1.0749,1.0678,1.0682
2017-02-08,1.0678,1.0691,1.0655,1.0659
2017-02-09,1.0692,1.0699,1.0672,1.0679
2017-02-10,1.0657,1.0667,1.0636,1.064
2017-02-13,1.0619,1.0643,1.0612,1.0643
2017-02-14,1.0599,1.0624,1.0592,1.0607
2017-02-15,1.0578,1.0586,1.0566,1.0574
2017-02-16,1.0603,1.0624,1.0592,1.0612
2017-02-17,1.067,1.0676,1.0654,1.0655
2017-02-20,1.0625,1.0633,1.0603,1.0616
2017-02-21,1.061,1.0615,1.0575,1.0577
2017-02-22,1.0542,1.0556,1.0504,1.0508
2017-02-23,1.0551,1.0572,1.054,1.0553
2017-02-24,1.0585,1.0597,1.057,1.0596
2017-02-27,1.0552,1.0579,1.0552,1.0581
2017-02-28,1.0583,1.0603,1.0565,1.0595
2017-03-01,1.0569,1.059,1.0537,1.0541
2017-03-02,1.0536,1.0552,1.0523,1.054
2017-03-03,1.0507,1.0527,1.0503,1.0522
2017-03-06,1.0622,1.0621,1.0593,1.0599
2017-03-07,1.058,1.0599,1.0573,1.0597
2017-03-08,1.057,1.0573,1.0557,1.056
2017-03-09,1.0545,1.0548,1.0525,1.0535
2017-03-10,1.0579,1.0603,1.0573,1.0593
2017-03-13,1.069,1.0714,1.0679,1.0695
2017-03-14,1.0651,1.0662,1.0637,1.0638
2017-03-15,1.0613,1.0639,1.0605,1.0639
2017-03-16,1.0738,1.0746,1.072,1.0725
2017-03-17,1.0772,1.0782,1.0754,1.0755
2017-03-21,1.0737,1.0788,1.0719,1.0782
2017-03-22,1.0812,1.0817,1.079,1.0802
2017-03-23,1.079,1.0805,1.0783,1.0794
2017-03-24,1.0784,1.0785,1.076,1.0773
2017-03-27,1.0846,1.0874,1.0831,1.0866
2017-03-28,1.0861,1.0872,1.085,1.0859
2017-03-29,1.0817,1.0826,1.078,1.0785
2017-03-30,1.0758,1.0768,1.0734,1.0737
2017-03-31,1.0688,1.0691,1.0673,1.0692
2017-04-03,1.0669,1.0681,1.066,1.0667
2017-04-04,1.067,1.0674,1.0646,1.0651
2017-04-05,1.0678,1.0689,1.0669,1.0676
2017-04-06,1.0672,1.0684,1.063,1.0646
2017-04-07,1.0644,1.066,1.0632,1.0636
2017-04-10,1.0581,1.0594,1.057,1.0587
2017-04-11,1.0598,1.0601,1.0579,1.0591
2017-04-12,1.061,1.0621,1.0595,1.062
2017-04-13,1.0671,1.0676,1.0644,1.0645
2017-04-14,1.0617,1.0624,1.0607,1.0621
2017-04-17,1.061,1.0651,1.0603,1.0638
2017-04-18,1.0644,1.0656,1.0638,1.0651
2017-04-19,1.0728,1.0735,1.0713,1.0732
2017-04-20,1.0715,1.0748,1.071,1.0749
2017-04-21,1.0714,1.0735,1.0708,1.0722
2017-04-24,1.0873,1.09,1.0821,1.0856
2017-04-25,1.0866,1.0894,1.0852,1.0886
2017-04-26,1.0928,1.095,1.0907,1.0914
2017-04-27,1.0909,1.0921,1.0897,1.0906
2017-04-28,1.0866,1.089,1.0858,1.0886
2017-05-01,1.0907,1.0911,1.0886,1.0891
2017-05-02,1.0909,1.0924,1.0901,1.0908
2017-05-08,1.0964,1.1004,1.0954,1.0957
2017-05-09,1.0927,1.0933,1.0904,1.0924
2017-05-10,1.0886,1.0898,1.0878,1.0892
