"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2006-08-01,101.8682467764,99.4470518466,85.2575697537,,14.1894820929,0.8724462818,3.000120884,,10.3169149271,10.3164512299,0.2862170967,0.3189077493,1.778278762,0.0377913218,,,0.0377913218
2006-09-01,103.2979740585,100.9342264515,86.493282837,,14.4409436145,0.8775849615,3.030932541,,10.532426112,10.532426112,0.2772122925,0.319761156,1.7280933735,0.038680785,,,0.038680785
2006-10-01,105.034674386,102.665696829,87.882864114,,14.782832715,0.924319937,3.109097717,,10.749415061,10.747873144,0.24314845,0.324395615,1.761818086,0.039615406,,,0.039615406
2006-11-01,105.2305051545,102.7663053725,88.1064049745,,14.659900398,0.8051705915,3.101250097,,10.7534797095,10.7530104275,0.2272498085,0.330609169,1.8666864755,0.039654329,,,0.039654329
2006-12-01,105.04073304,102.609351912,87.908318702,,14.70103321,0.766464626,3.053539694,,10.88102889,10.88102889,0.226783426,0.329909464,1.834798758,0.03988948,,,0.03988948
2007-01-01,107.8462857393,105.3348432572,90.2156005826,,15.1192426746,0.7265369072,3.1113894872,,11.2813162802,11.2808344918,0.2093370598,0.3335180199,1.9276353884,0.040952014,,,0.040952014
2007-02-01,109.0625377256,106.5301314551,91.3703991857,,15.1597322694,0.7361632123,3.1157695232,,11.3077995339,11.3067149916,0.1814800782,0.3403052728,1.9691673027,0.0414536168,,,0.0414536168
2007-03-01,106.58441508,104.12488658,89.3878843,,14.73700228,0.68749538,3.02214198,,11.02736492,11.02736492,0.17729712,0.3324321,1.90911006,0.04068922,,,0.04068922
2007-04-01,108.8972408852,106.3585098748,91.4152484768,,14.943261398,0.79684708,3.0818952812,,11.0645190368,11.0621403888,0.1774471408,0.3388384076,1.9809380544,0.0415074076,,,0.0415074076
2007-05-01,110.0409311284,107.5025200108,92.413237176,,15.0892828348,0.7341802828,3.1173978384,,11.2377047136,11.2364969816,0.1910632024,0.346619084,1.9584582112,0.04227062,,,0.04227062
2007-06-01,112.0848696792,109.5315972246,94.2747790602,,15.2568181644,0.7339232052,3.1863456306,,11.3365493286,11.3365493286,0.194461431,0.352729725,1.9635083544,0.0425729442,,,0.0425729442
