"Date","合計","衣料品","衣料品:紳士服・洋品","衣料品:婦人･子供服・洋品","衣料品:その他の衣料品","衣料品:身の回り品","飲食料品","その他","その他:家具","その他:家庭用電気機械器具","その他:家庭用品","その他:その他の商品","その他:食堂･喫茶"
2015-08-01,4831.98,1998.22,241.63,1004.7,121.96,629.93,1418.45,1415.31,65.06,19.65,157.59,999.99,173.01
2015-09-01,4940.9,2286.53,296.82,1204.77,116.26,668.68,1274.49,1379.89,69.97,16.33,156.87,994.83,141.9
2015-10-01,5496.01,2661.25,420.57,1405.69,140.52,694.47,1377.61,1457.14,70.19,23.16,169.25,1055.06,139.49
2015-11-01,5991.96,2621.11,438.85,1335.36,135.62,711.27,1808.66,1562.19,73.43,30.28,179.12,1135.58,143.79
2015-12-01,7825.82,3068.51,502.6,1432.68,152.56,980.67,2821.85,1935.46,81.8,25.42,235.32,1424.61,168.31
2016-01-01,5868.85,3015.04,463.56,1584.49,142.26,824.74,1400.71,1453.1,62.81,21.79,185.68,1035.63,147.2
2016-02-01,4912.16,2041.49,278.48,1052.84,109.16,601.01,1496.18,1374.49,63.98,19.46,152.76,1009.77,128.53
2016-03-01,5830.78,2705.74,365.92,1465.7,135.47,738.64,1507.45,1617.59,80.29,24.32,189.64,1175.99,147.35
2016-04-01,5012.37,2354.44,349.39,1231.05,113.72,660.28,1255.19,1402.74,59.93,16.79,169.06,1026.04,130.91
2016-05-01,5124.5,2397.92,372.01,1219.64,122.66,683.61,1303.06,1423.53,56.25,19.72,166.56,1039.15,141.85
2016-06-01,5183.03,2147.41,329.34,1065.38,117.26,635.43,1612.66,1422.95,63.15,20.35,160.08,1044.02,135.35
2016-07-01,6164.73,2698.33,372.98,1381.55,147.75,796.05,1909.97,1556.43,68.66,21.7,178.83,1121.69,165.54
2016-08-01,4529.08,1792.64,217.17,888.44,109.2,577.83,1364.04,1372.41,62.98,21.85,143.94,985.52,158.12
2016-09-01,4684.07,2094.89,263.4,1091.86,111.14,628.49,1236.56,1352.62,56.87,18.18,151.01,994.83,131.72
2016-10-01,5245.31,2489.25,394.31,1302.56,127.63,664.75,1338.32,1417.75,63.38,17.17,159.79,1045.54,131.87
2016-11-01,5796.1,2516.1,422.21,1294.19,128.65,671.05,1781.36,1498.64,64.68,32.29,164.67,1105.82,131.18
2016-12-01,7625.22,2955.72,477.38,1381.1,138.49,958.75,2748.65,1920.86,78.38,21.95,221.82,1441.53,157.18
2017-01-01,5740.14,2911.94,457.09,1518.98,133.21,802.66,1369.25,1458.95,59.39,17.68,179.01,1062.72,140.15
2017-02-01,4774.23,1940.78,273.16,981.58,103.02,583.01,1463.75,1369.7,57.44,17.39,145.27,1031.91,117.68
2017-03-01,5731.53,2577.95,352.08,1378.99,126.18,720.71,1489.22,1664.35,74.26,18.93,189.23,1241.97,139.95
